dimension,sitc2,score,sitc2_label
5,61,0.053500943786979,"61 - Leather, leather manufactures, n.e.s., and dressed furskins"
5,83,1.31981070224245,"83 - Travel goods, handbags and similar containers"
5,24,0.714145082748432,24 - Cork and wood
5,63,1.08902932025893,"63 - Cork and wood, cork manufactures (excluding furniture)"
5,64,6.75224354554886,"64 - Paper, paperboard, and articles of pulp, of paper or of paperboard"
5,65,3.03781758612092,"65 - Textile yarn, fabrics, made-up articles, n.e.s., and related products"
5,25,0.000308850575197998,25 - Pulp and waste paper
5,77,36.6274589238658,"77 - Electric machinery, apparatus and appliances, n.e.s., and electrical parts thereof"
5,85,2.98490935730784,85 - Footwear
5,81,1.40153872985585,"81 - Sanitary, plumbing, heating, lighting fixtures and fittings, n.e.s."
5,97,1.73478437924902,"97 - Gold, non-monetary (excluding gold ores and concentrates)"
5,96,0.0167413968603299,"96 - Coin (other than gold coin), not being legal tender"
5,67,6.84350704668868,67 - Iron and steel
5,69,8.07496295991013,"69 - Manufactures of metals, n.e.s."
5,72,4.87329974737682,72 - Machinery specialized for particular industries
5,71,5.28430099356437,71 - Power generating machinery and equipment
5,74,9.94985440608392,"74 - General industrial machinery and equipment, n.e.s., and parts of, n.e.s."
5,75,5.99282804342654,75 - Office machines and automatic data processing equipment
5,73,0.411529720609482,73 - Metalworking machinery
5,76,10.8040736307831,"76 - Telecommunications, sound recording and reproducing equipment"
5,79,188.635207450546,79 - Other transport equipment
5,78,15.8831407477742,78 - Road vehicles (including air-cushion vehicles)
5,95,0.0684771086782905,"95 - Armoured fighting vehicles, war firearms, ammunition, parts, n.e.s."
5,82,5.87826303806564,82 - Furniture and parts thereof
6,00,0.574641329658469,00 - Live animals chiefly for food
6,94,0.149178230066233,"94 - Animals, live, n.e.s., (including zoo animals, pets, insects, etc)"
6,01,14.4453622762734,01 - Meat and meat preparations
6,03,4.3313790540408,"03 - Fish, crustacean and molluscs, and preparations thereof"
6,02,9.08187392411446,02 - Dairy products and birds' eggs
6,06,2.7732964633902,"06 - Sugar, sugar preparations and honey"
6,09,7.65422216099484,09 - Miscellaneous edible products and preparations
6,29,7.04595894892908,"29 - Crude animal and vegetable materials, n.e.s."
6,05,22.5613816590788,05 - Vegetables and fruit
6,07,11.387181051514,"07 - Coffee, tea, cocoa, spices, and manufactures thereof"
6,04,9.71458933538256,04 - Cereals and cereal preparations
6,59,20.9133835107257,"59 - Chemical materials and products, n.e.s."
6,22,1.45966904782398,22 - Oil seeds and oleaginous fruit
6,08,10.7929572622791,08 - Feeding stuff for animals (not including unmilled cereals)
6,58,35.0737615543502,"58 - Artificial resins and plastic materials, and cellulose esters and ethers"
6,26,0.580082151438567,26 - Textile fibres (not wool tops) and their wastes (not manufactured into yarn or fabric)
6,41,1.07887304810886,41 - Animal oils and fats
6,42,6.46194701838857,42 - Fixed vegetable oils and fats
6,43,1.86774512662093,"43 - Animal and vegetable oils and fats, processed, and waxes of animal or vegetable origin"
6,51,60.7679021179203,51 - Organic chemicals
6,11,13.2496427689718,11 - Beverages
6,12,3.03549628523651,12 - Tobacco and tobacco manufactures
6,27,4.4419349277597,"27 - Crude fertilizer and crude minerals (excluding coal, petroleum and precious stones)"
6,66,30.8760024625439,"66 - Non-metallic mineral manufactures, n.e.s."
6,28,29.5793579651503,28 - Metalliferous ores and metal scrap
6,32,8.13076365220585,"32 - Coal, coke and briquettes"
6,34,17.3409035839341,"34 - Gas, natural and manufactured"
6,33,110.238530834972,"33 - Petroleum, petroleum products and related materials"
6,35,6.21286576301773,35 - Electric current
6,52,14.2392933994997,52 - Inorganic chemicals
6,68,39.8208289912122,68 - Non-ferrous metals
6,54,95.4013284669868,54 - Medicinal and pharmaceutical products
6,89,76.607563334539,"89 - Miscellaneous manufactured articles, n.e.s."
6,56,4.76169019491432,"56 - Fertilizers, manufactured"
6,53,7.28709284387487,"53 - Dyeing, tanning and colouring materials"
6,55,16.486266750685,55 - Oils and perfume materials; toilet and cleansing preparations
6,57,0.354645495701088,57 - Explosives and pyrotechnic products
6,88,13.5837037389325,"88 - Photographic equipment and supplies and optical goods, n.e.s.; watches and clocks"
6,87,35.3594187803169,"87 - Professional, scientific and controlling instruments and apparatus, n.e.s."
